entity,type,source_url
Russell & Norvig,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
AP News,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
4 April 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
20 May 2025,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
McCorduck,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
NRC,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
1955,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
McCorduck,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Crevier,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
1993,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Moravec,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
1988,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Fifth Generation Project,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Alvey,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Microelectronics and Computer Technology Corporation,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Strategic Computing Initiative,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Newquist,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
1994,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Crevier,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Howe,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
AlexNet,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Goldman,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
McKinsey,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Toews,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
"Poole, Mackworth & Goebel",ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Kahneman,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Wason,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Shapiro,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Tversky,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
1982,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Smoliar,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Zhang,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Neumann,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
2008,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Kuperman,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
2006,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
McGarry,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
2005,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Bertini,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Torniai,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Lenat,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Guha,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
1989,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Newquist,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Solomonoff,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
The Economist,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
30 October 2023,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Jordan & Mitchell,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Luger & Stubblefield,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Dickson,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Cambria & White,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Vincent,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Bushwick,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Challa,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
MIT AIL,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Thro,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Edelson,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
1991,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Tao,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Scassellati,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Waddell,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Poria,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Pennachin,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Goertzel,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
2007,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
1995,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Beal,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Winston,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Poole & Mackworth,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Singh Chauhan,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Nagesh,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
18 December 2020,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
KDnuggets,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
13 January 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Merkle,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
2013,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Warren,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
D.H.,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Pereira,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
1977,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Scientific American,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Domingos,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Mackworth & Goebel,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Ciaramella,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Alberto,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Marco,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Intellisemantic Editions,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Domingos,GPE,https://en.wikipedia.org/wiki/Artificial_intelligence
Cybenko,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Hornik,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Goodfellow,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Hinton,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Schmidhuber,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Sindhu V,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Nivedha S,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Prakash M,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
February 2020,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Journal of Mechanics of Continua and Mathematical Sciences,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Deng,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Ciresan,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Christian,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Metz,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Cade,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Weise,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Karen,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
5 May 2025,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
The New York Times,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
6 May 2025,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Smith,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
MIT News,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Massachusetts Institute of Technology,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
9 November 2023,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
MIT Sloan Teaching & Learning Technologies,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
25 December 2023,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Marmouyet,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Kobielus,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Thomason,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
James,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
21 May 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
VentureBeat,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
27 June 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
26 May 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Wodecki,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Ben,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
5 May 2023,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
AI Business,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
25 July 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
5 October 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Plumb,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Taryn,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
18 September 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Marc Benioff,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
4 October 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Mims,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Christopher,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
19 September 2020,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Wall Street Journal,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
2 October 2023,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
19 January 2025,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Irene,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Jumper,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Evans,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Pritzel,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
New Scientist,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
20 December 2023,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
16 September 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
University of Cambridge,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Cambridge University,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
17 April 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Horne,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Robert I.,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Andrzejewska,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Ewa A.,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Alam,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Parvez,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Brotzakis,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Z. Faidon,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Srivastava,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Ankit,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Aubert,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Alice,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Nowinska,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Magdalena,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Gregory,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Rebecca C.,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Staats,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Roxine,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Possenti,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Andrea,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Chia,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Sean,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Sormanni,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Pietro,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Ghetti,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Bernardino,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Caughey,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Byron,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Knowles,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Tuomas P. J.,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Vendruscolo,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Michele,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Nature Chemical Biology,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
Grant,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Eugene F.,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Lardner,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Rex,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
25 July 1952,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
The New Yorker,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
16 February 2020,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
28 January 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Anderson,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Mark Robert,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
11 May 2017,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Twenty years,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Kasparov,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
The Conversation,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
17 September 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Markoff,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
John,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
16 February 2011,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
22 October 2014,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Byford,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Sam,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
27 May 2017,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
AlphaGo,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
The Verge,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
7 June 2017,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Brown,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Noam,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Sandholm,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Tuomas,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
30 August 2019,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Science,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
23 December 2020,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Sample,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Ian,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
30 October 2019,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
The Guardian,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
29 December 2020,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Wurman,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
P. R.,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Barrett,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
S.,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Kawamoto,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
K.,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Wilkins,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Alex,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
26 July 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
21 July 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Franzen,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Carl,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
8 August 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Alibaba,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
16 February 2025,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
9 January 2025,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
26 January 2025,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
IEEE Spectrum,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
14 May 2025,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
7 June 2025,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Roberts,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
Siobhan,PERSON,https://en.wikipedia.org/wiki/Artificial_intelligence
26 September 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
7 August 2024,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
21 July 2025,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
Google A.I. System,ORG,https://en.wikipedia.org/wiki/Artificial_intelligence
24 July 2025,DATE,https://en.wikipedia.org/wiki/Artificial_intelligence
